"STUDY_ID","REVIEWERS","INCLUDE","REVIEWERS","INCLUDE","STUDY_ID","AUTHORS","YEAR","TITLE","JOURNAL","VOLUME","LPAGES","UPAGES","DOI","ABSTRACT"
84,"Darren","not vetted",NA,"not vetted",84,"GALLO M;MALOVRH S;LAKTIC T;DE ;MEO I;PALETTO A",2018,"COLLABORATION AND CONFLICTS BETWEEN STAKEHOLDERS IN DRAFTING THE NATURA 2000 MANAGEMENT PROGRAMME 20152020 IN SLOVENIA","JOURNAL FOR NATURE CONSERVATION","42","36-44","36-44","10.1016/j.jnc.2018.02.003","NATURA 2000 IS A NETWORK OF PROTECTED AREAS FOR THE CONSERVATION OF ECOLOGICAL DIVERSITY AND HABITATS IN THE EUROPEAN UNION. THE INVOLVEMENT OF PRIVATE AND PUBLIC ACTORS IN THE IMPLEMENTATION AND MANAGEMENT OF THE NATURA 2000 SITES IS A PILLAR FOR THE SUCCESS OF THE NETWORK. THE QUALITY OF PARTICIPATORY PROCESS IS LINKED TO THE RELATIONAL SOCIAL CAPITAL (RELATIONSHIPS AMONG STAKEHOLDERS AND THE NORMS OF RECIPROCITY AND TRUSTWORTHINESS THAT ARISE FROM THEM). THIS PAPER INVESTIGATES THE CHANGES IN RELATIONAL SOCIAL CAPITAL AFTER THE PARTICIPATORY PROCESS DEVELOPED IN DRAFTING THE NATURA 2000 MANAGEMENT PROGRAMME (2015-2020) IN SLOVENIA. SUCH CHANGES WERE ANALYSED THROUGH TWO MAIN FACTORS: LEVEL OF TRUST IN OTHER STAKEHOLDERS; AND, CONFLICTS BETWEEN STAKEHOLDERS. THE RESULTS SHOW AN INCREASE IN THE LEVEL OF TRUST IN PUBLIC ADMINISTRATIONS AND A SIMULTANEOUS DECREASE IN THE LEVEL OF TRUST IN OTHER STAKEHOLDERS. THE MAJORITY OF RESPONDENTS HIGHLIGHT THE PRESENCE OF FOUR TYPES OF CONFLICTS: CONFLICTS DUE TO RESTRICTIONS TO HUMAN ACTIVITIES; CONFLICTS DETERMINED BY AN INCREASE OF BUREAUCRATIC PROCEDURES; CONFLICTS CAUSED BY A NOT FULLY ACCEPTED DEFINITION OF INSTITUTIONAL ROLES; AND, CONFLICTS DUE TO A LACK OF COMPLETE INFORMATION ABOUT NATURA 2000 REQUIREMENTS. STUDIES ON THE ROLE OF SOCIAL CAPITAL IN NATURAL RESOURCES MANAGEMENT COULD IMPROVE THE QUALITY OF PARTICIPATORY PROCESS, BY INCREASING MUTUAL TRUST AND BY REDUCING CONFLICTS BETWEEN STAKEHOLDERS. FUTURE STUDIES SHOULD FOCUS ON THE ROLE OF SOCIAL CAPITAL IN MANAGING NATURAL RESOURCES IN DIFFERENT SOCIO-ECONOMIC AND CULTURAL CONTEXTS."
85,"Darren","not vetted",NA,"not vetted",85,"SHREEDHAR G",2021,"EVALUATING THE IMPACT OF STORYTELLING IN FACEBOOK ADVERTISEMENTS ON WILDLIFE CONSERVATION ENGAGEMENT LESSONS AND CHALLENGES","CONSERVATION SCIENCE AND PRACTICE","3",NA,NA,"10.1111/csp2.534","SOCIAL MEDIA AD STORIES ARE WIDELY USED TO GROW ENGAGEMENT IN WILDLIFE CONSERVATION. YET THE BENEFITS OF DIFFERENT TYPES OF STORY CHARACTER AND CONTENT ARE UNCLEAR. IN FOUR VIDEO STORIES, WE EXPLORED THE IMPACT OF VARYING THE TYPE OF PROTAGONIST SPECIES (ELEPHANT AND WILDDOG) AND CONTENT ABOUT THE ROLE OF HUMANS IN CAUSING WILDLIFE LOSS (ELEPHANT + HUMANACTION AND WILDDOG + HUMANACTION) USING FACEBOOK A/B SPLIT TESTS. COUNTER TO PRIOR PERCEPTIONS THAT TRADITIONAL CHARISMATIC FLAGSHIPS ARE MORE APPEALING, STORIES FEATURING WILD DOGS-WITH AND WITHOUT HUMAN-CAUSED HARM-ELICITED HIGHER TRAFFIC TO A CONSERVATION ORGANIZATION'S DONATION WEBSITE. ONLY THE ELEPHANT VIDEO ELICITED ONE DONATION. THESE RESULTS SHOW THAT STORYTELLING IN SOCIAL MEDIA ADS, BY CHOOSING CHARACTER AND CONTENT, CAN HELP RAISE ENGAGEMENT. YET THE FAILURE TO RAISE FUNDS AND LIMITATIONS ARISING FROM FACEBOOK'S OPAQUE ALGORITHMS, UNDERSCORES THE NEED FOR GREATER EXPERIMENTATION TO BUILD KNOWLEDGE ABOUT HOW TO CONVERT ENGAGEMENT INTO DONATIONS."
86,"Darren","not vetted",NA,"not vetted",86,"CABRERA-CRUZ S;VILLEGAS-PATRACA R",2016,"RESPONSE OF MIGRATING RAPTORS TO AN INCREASING NUMBER OF WIND FARMS","JOURNAL OF APPLIED ECOLOGY","53","1667-1675","1667-1675","10.1111/1365-2664.12673","FLYING BIRDS HAVE BEEN DOCUMENTED TO RESPOND IN DIFFERENT WAYS TO THE PRESENCE OF WIND FARMS. SUCH RESPONSES ARE SPECIES- AND SITE-SPECIFIC, WITH WIND FARM DESIGN PLAYING AN IMPORTANT ROLE. BETWEEN 2009 AND 2014, THE LENGTH OF ROWS OF WIND TURBINES WITHIN OUR STUDY AREA INCREASED FROM 34KM TO APPROXIMATE TO 75KM, AND THE TOTAL AREA OCCUPIED BY WIND FARMS INCREASED FROM 647KM(2) TO 1421KM(2). THIS AREA IS LOCATED ON AN IMPORTANT MIGRATORY CORRIDOR IN SOUTHERN MEXICO. WE USED MARINE RADAR AND HAWK-WATCH MONITORING STATIONS TO COLLECT DATA DURING SIX CONSECUTIVE AUTUMN SEASONS FROM A SINGLE WIND FARM. WE ANALYSED THE RESPONSE OF MIGRATING RAPTORS TO THE PRESENCE OF TWO NEW WIND FARMS BY COMPARING THE MEAN BEARING OF FLIGHT TRAJECTORIES AND THE NUMBER OF INTERSECTIONSKM(-1) OF TRAJECTORIES WITH WIND FARM AREAS BETWEEN 2009-2011 AND 2012-2014, REPRESENTING THE PRE- AND POST-CONSTRUCTION STAGES OF THE NEW WIND FARMS. MEAN RAPTOR COUNT WAS >600000 INDIVIDUALS FOR THE SIX SEASONS. THE MOST ABUNDANT SPECIES WERE TURKEY VULTURE CATHARTES AURA, SWAINSON'S HAWK BUTEO SWAINSONI AND BROAD-WINGED HAWK BUTEO PLATYPTERUS. BETWEEN 79\% AND 97\% OF MIGRATION OCCURRED IN OCTOBER. RADAR MONITORING OVERLAPPED WITH THE PEAK MIGRATORY ACTIVITY EACH SEASON. WE OBSERVED SIGNIFICANT DIFFERENCES BETWEEN PERIODS, INVOLVING MORE SCATTERING IN FLIGHT BEARINGS AND LESS INTERSECTIONSKM(-1) OF TRAJECTORY IN THE POST- THAN IN THE PRE-CONSTRUCTION PERIOD, IMPLYING AN AVOIDANCE OF THE NEW WIND FARMS.SYNTHESIS AND APPLICATIONS. WE SHOW THAT MIGRATING RAPTORS ADJUSTED THEIR FLIGHT TRAJECTORIES TO AVOID NEW WIND FARMS, BUT ALSO DISCUSS THE EXTENT AND LIMITATIONS OF OUR FINDINGS. OUR RESULTS FROM OUR HAWK-WATCH MONITORING STATION, WHICH REPRESENT THE FIRST PUBLISHED ACCOUNT ABOUT THE SEASONALITY AND INTENSITY OF RAPTOR MIGRATION IN THE AREA, COULD BE USED BY DECISION-MAKERS FOR CAREFUL PLANNING OF FUTURE WIND ENERGY DEVELOPMENTS IN THE AREA. OUR RESULTS MIGHT AID IN THE CONSERVATION OF THOSE SPECIES OF RAPTORS THAT MIGRATE THROUGH THE ISTHMUS OF TEHUANTEPEC. WE SHOW THAT MIGRATING RAPTORS ADJUSTED THEIR FLIGHT TRAJECTORIES TO AVOID NEW WIND FARMS, BUT ALSO DISCUSS THE EXTENT AND LIMITATIONS OF OUR FINDINGS. OUR RESULTS FROM OUR HAWK-WATCH MONITORING STATION, WHICH REPRESENT THE FIRST PUBLISHED ACCOUNT ABOUT THE SEASONALITY AND INTENSITY OF RAPTOR MIGRATION IN THE AREA, COULD BE USED BY DECISION-MAKERS FOR CAREFUL PLANNING OF FUTURE WIND ENERGY DEVELOPMENTS IN THE AREA. OUR RESULTS MIGHT AID IN THE CONSERVATION OF THOSE SPECIES OF RAPTORS THAT MIGRATE THROUGH THE ISTHMUS OF TEHUANTEPEC."
89,"Darren","not vetted",NA,"not vetted",89,"KIFLE Z;BEKELE A",2022,"EFFECT OF HUMAN DISTURBANCE ON THE GROUP SIZE AND POPULATION STRUCTURE OF GELADAS THEROPITHECUS GELADA IN AND SURROUNDING AREA OF BORENA SAYINT NATIONAL PARK ETHIOPIA","GLOBAL ECOLOGY AND CONSERVATION","40",NA,NA,"10.1016/j.gecco.2022.e02307","LITTLE IS KNOWN ABOUT THE EFFECT OF ANTHROPOGENIC HABITAT DISTURBANCES ON THE GROUP SIZE AND POPULATION STRUCTURE OF GELADAS (THEROPITHECUS GELADA), EVEN THOUGH SUCH DATA ARE CRUCIAL TO IMPLEMENTING SUCCESSFUL CONSERVATION ACTIONS AND MANAGEMENT PLANS. IN THIS STUDY, WE COMPARED THE GROUP SIZE AND COMPOSITION OF GELADA POPULATIONS INHABITING PROTECTED (BORENA SAYINT NA-TIONAL PARK) AND UNPROTECTED HABITATS THAT EXPERIENCE DIFFERENT LEVELS OF HUMAN DISTURBANCES IN WOLLO, ETHIOPIA. WE COLLECTED GELADA POPULATION DATA USING THE TOTAL COUNT METHOD TO DETERMINE THE POPULATION NUMBER AND TO EXAMINE THE INFLUENCE OF ANTHROPOGENIC DISTURBANCES ON THE GROUP SIZES AND SOCIAL SYSTEMS (BAND, ALL-MALE UNIT (AMU), OR ONE-MALE UNIT (OMU)) OF GELADAS. OVERALL, WE COUNTED A TOTAL OF 2786 INDIVIDUALS OF GELADAS BELONGING TO 59 GROUPS IN BOTH PROTECTED AND UNPROTECTED HABITATS. THE MEAN BAND SIZE OF GELADAS IN THE PROTECTED HABITAT WAS 81.6 IN-DIVIDUALS, WHILE IT WAS 40.1 IN THE UNPROTECTED HABITAT. IN THE PROTECTED HABITAT, THE MEAN NUMBER OF ADULT MALES PER GROUP (INCLUDING BOTH BANDS AND OMUS) WAS 5.7, WHILE IT WAS 3.1 IN THE UNPROTECTED HABITAT. IN THE PROTECTED SITE, THE MEAN NUMBER OF IMMATURES PER GROUP WAS 21.5, WHEREAS IT WAS 10.5 IN THE UNPROTECTED HABITAT. LIKEWISE, THE MEAN NUMBER OF ADULT FEMALES PER GROUP IN THE PROTECTED HABITAT WAS NEARLY TWICE THAT OF THE UNPROTECTED SITE. HOWEVER, THE PRO-PORTION NUMBERS OF AGE/SEX COMPOSITIONS WERE NOT SIGNIFICANTLY DIFFERENT BETWEEN THE TWO HAB-ITATS. IN THE PROTECTED HABITAT, THE OVERALL AVERAGE ADULT MALE TO ADULT FEMALE SEX RATIO WAS 1:5.1, WHILE IT WAS 1:4.8 IN THE UNPROTECTED AREA. THE BAND SIZE OF GELADAS IN THE PROTECTED HABITAT WAS SIGNIFICANTLY AND POSITIVELY CORRELATED WITH THE ALTITUDE. OUR STUDY SHOWS THAT GELADAS CAN WITHSTAND ANTHROPOGENICALLY DISTURBED HABITATS BY ADJUSTING THEIR BAND SIZES TO THE OPTIMAL LEVEL. SUCH FLEXIBILITY IN GROUP SIZE IS AN ADAPTATION STRATEGY OF GELADAS FOR MAXIMIZING FORAGING EFFICIENCY IN RESPONSE TO BROAD GRASSLAND HABITAT LOSSES AND DEGRADATIONS. ALTHOUGH GELADAS ARE FLEXIBLE IN THEIR POPULATION ECOLOGY, IT IS CRUCIAL TO IMPLEMENT APPROPRIATE CONSERVATION MEASURES TO ENSURE THEIR LONG-TERM PERSISTENCE IN THE HUMAN-MODIFIED LANDSCAPES OF THE ETHIOPIAN HIGHLANDS."
90,"Darren","not vetted",NA,"not vetted",90,"BRUSKOTTER J;VUCETICH J;SLAGLE R;SINGH A;WILSON R",2018,"SUPPORT FOR THE US ENDANGERED SPECIES ACT OVER TIME AND SPACE CONTROVERSIAL SPECIES DO NOT WEAKEN PUBLIC SUPPORT FOR PROTECTIVE LEGISLATION","CONSERVATION LETTERS","11",NA,NA,"10.1111/conl.12595","WE USED DATA FROM A 2014 SURVEY (N = 1,287) OF U.S. RESIDENTS AND RECENT POLLS TO ASSESS HOW PUBLIC SUPPORT FOR THE U.S. ENDANGERED SPECIES ACT (ESA) CHANGED OVER TIME, AND WHETHER PROTECTING CONTROVERSIAL SPECIES AFFECTS SUPPORT FOR THE LAW. WE ASSESSED SUPPORT FOR THE ESA, TRUST IN THE U.S. FISH AND WILDLIFE SERVICE (FWS), AND ATTITUDES TOWARD WOLVES ACROSS THREE REGIONS WITH DIFFERENT EXPERIENCES IN CONSERVING GRAY WOLVES THROUGH THE ESA. WE FOUND: (A) SIMILAR TO 4 IN 5 AMERICANS SUPPORT THE ESA, WHEREAS SIMILAR TO 1 IN 10 OPPOSE; (B) SUPPORT FOR THE ESA REMAINED STABLE OVER THE PAST TWO DECADES; (C) STRONG MAJORITIES (>68\%) OF INDIVIDUALS IDENTIFYING WITH 8 SPECIAL INTEREST TYPES SUPPORT THE ESA; AND (D) NO DIFFERENCES IN SUPPORT FOR THE ESA, ATTITUDES TOWARD WOLVES, OR TRUST IN THE FWS ACROSS REGIONS. RESULTS SUGGEST THAT PROTECTING SPECIES-EVEN CONTROVERSIAL PREDATORS-DOES NOT WEAKEN SUPPORT FOR PROTECTIVE LEGISLATION."
91,"Darren","not vetted",NA,"not vetted",91,"PHOSRI K;TANTIPISANUH N;CHUTIPONG M;GIORDANO A;NGOPRASERT D",2021,"FISHING CATS IN AN ANTHROPOGENIC LANDSCAPE A MULTIMETHOD ASSESSMENT OF LOCAL POPULATION STATUS AND THREATS","GLOBAL ECOLOGY AND CONSERVATION","27",NA,NA,"10.1016/j.gecco.2021.e01615","FISHING CAT POPULATIONS APPEAR TO HAVE DECLINED SIGNIFICANTLY IN RECENT YEARS DUE TO THE LOSS AND FRAGMENTATION OF INLAND AND COASTAL WETLAND HABITATS. MOREOVER, THERE ARE STILL LARGE GAPS IN DATA ON POPULATION AND DENSITY ESTIMATES, AND THREAT EVALUATION, WHICH ARE VITAL FOR CONSERVATION ASSESSMENTS. THIS RESEARCH AIMED TO HELP FILL THESE CRITICAL KNOWLEDGE GAPS. OUR STUDY IS THE FIRST DENSITY ESTIMATE FOR FISHING CAT FROM MAINLAND SOUTHEAST ASIA. WE CONDUCTED A CAMERA-TRAP SURVEY AND USED A SPATIALLY-EXPLICIT CAPTURE-RECAPTURE ANALYTICAL FRAMEWORK TO ESTIMATE THE ABUNDANCE OF FISHING CATS IN AND AROUND KHAO SAM ROI YOT AREA (KSRY), WHICH HOSTS AN ISOLATED, THREATENED POPULATION OF THE FELID IN THAILAND. WE ALSO CONDUCTED INTERVIEWS AMONG ADJACENT COMMUNITIES TO BETTER UNDERSTAND LOCAL PERSPECTIVES TOWARD FISHING CATS, CONFLICT WITH LOCAL PEOPLE, AND AS A CONSEQUENCE OF BOTH, ANTHROPOGENIC THREATS TO THE POPULATION. OVER 6966 TRAP-DAYS, WE IDENTIFIED AT LEAST 33 INDIVIDUAL ADULT CATS AND BASED ON OUR TOP MODEL (G0 SIMILAR TO BK, SIGMA SIMILAR TO H2), WE ESTIMATED FISHING CAT DENSITY TO BE 18 +/- SE 6 INDIVIDUALS/100 KM(2) (95\% CI 10 - 33). AMONG 80 INTERVIEWEES, WE RECORDED 25 INCIDENTS OF CONFLICT, MOST RELATING TO RAIDS ON POULTRY (N = 18) AND DAMAGE TO FISHING GEAR IN PURSUIT OF FISH (N = 5). LAND USE TYPE, LAND USE CHANGE, AND HUMAN ACTIVITY, DID NOT SIGNIFICANTLY AFFECT FISHING CAT DENSITY AND MOVEMENTS. OUR FINDINGS FURTHER SUGGEST THAT A PROPOSED TAX POLICY GOVERNING LAND USE MAY FORCE LANDOWNERS TO CONVERT SUITABLE FISHING CAT HABITAT TO UNSUITABLE AREAS, RESULTING IN THE LOSS OF UP TO 30\% OF EXISTING SUITABLE HABITAT FROM OUR STUDY AREA. WE ALSO FOUND THAT LOCAL COMMUNITIES WOULD SUPPORT EITHER AN EXEMPTION FOR LANDOWNERS NOT WISHING TO DEVELOP SUITABLE FISHING CAT HABITAT, AND/OR AN ADDITIONAL POLICIES THAT INCENTIVIZE THE MAINTENANCE AND/OR PRESERVATION OF AREAS SUITABLE FOR FISHING CATS. FINALLY, WE CONCLUDE THAT THE OFFICIAL PRESENCE OF PARK OFFICERS IN COMMUNITIES BEYOND THE PROTECTED AREA WOULD BE BENEFICIAL, AS WOULD THE IMPLEMENTATION OF PUBLIC OUTREACH PROGRAMMING TO MITIGATE NEGATIVE ATTITUDES TOWARD FISHING CATS, AND PROVIDE RECOMMENDATIONS ON STRATEGIES FOR COEXISTING WITH THEM. (C) 2021 THE AUTHOR(S). PUBLISHED BY ELSEVIER B.V. CC\_BY\_NC\_ND\_4.0"
92,"Darren","not vetted",NA,"not vetted",92,"WAUSON M;ROGERS W",2021,"A TEST OF THE USE OF GRAY WOLF CANIS LUPUS URINE TO REDUCE COYOTE CANIS LATRANS DEPREDATION RATES ON LOGGERHEAD SEA TURTLES CARETTA CARETTA NESTS","JOURNAL FOR NATURE CONSERVATION","63",NA,NA,"10.1016/j.jnc.2021.126050","LOGGERHEAD SEA TURTLES (CARETTA CARETTA) ARE CURRENTLY LISTED AS VULNERABLE, WITH A DECREASING POPULATION TREND, BY THE INTERNATIONAL UNION OF CONSERVATION OF NATURE. FROM 2015 TO 2019, COYOTES (CANIS LATRANS) DEPREDATED 24.12\% OF LOGGERHEAD NESTS ON THE NIGHT THEY WERE LAID ON SOUTH ISLAND BEACH AT THE TOM YAWKEY WILDLIFE CENTER, NEAR GEORGETOWN, SC, RESULTING IN AN ESTIMATED 3816 EGGS LOST EACH YEAR. OVER THAT TIME, A SOUTH CAROLINA DEPARTMENT OF NATURAL RESOURCES TURTLE TECHNICIAN TEAM PATROLLED THE BEACH AT DAWN EVERY MORNING TO CAGE AND CATALOG LOGGERHEAD NESTS AND EGGS BUT WERE UNABLE TO COST-EFFECTIVELY PROTECT THE NESTS THE NIGHT THE EGGS WERE LAID. TO TEST A NEW METHOD TO DISSUADE COYOTE DEPREDATION, WE USED DISPENSERS FILLED WITH GRAY WOLF (CANIS LUPUS) URINE TO SIMULATE WOLF ACTIVITY ON SEVEN SECTIONS OF THE BEACH AND LEFT SEVEN SECTIONS UNTREATED AS CONTROLS. WE OBSERVED A SIGNIFICANT REDUCTION IN DEPREDATION RATES WHERE URINE WAS PRESENT RELATIVE TO CONTROL AREAS (G-TEST ADJUSTED WITH THE WILLIAMS CORRECTION, G = 5.749, DF = 1, P = 0.0165). THE RESULTS SUGGEST THIS MAY BE AN EXAMPLE OF EXPLOITATIVE COMPETITION IN THE ABSENCE OF INTERFERENCE COMPETITION. WITH DAILY TEAMS ALREADY PATROLLING THE BEACHES, USING WOLF URINE AS A DETERRENT COULD BE AN INEXPENSIVE, NON-INVASIVE WAY TO REDUCE COYOTE DEPREDATION ON LOGGERHEAD AND OTHER SEA TURTLE NESTS ELSEWHERE."
93,"Darren","not vetted",NA,"not vetted",93,"KIOKO J;KIFFNER C;PHILLIPS C;COLLINSON W;KATERS S",2015,"DRIVER KNOWLEDGE AND ATTITUDES ON ANIMAL VEHICLE COLLISIONS IN NORTHERN TANZANIA","TROPICAL CONSERVATION SCIENCE","8","352-366","352-366","10.1177/194008291500800206","ROADS ARE A MAJOR CAUSE OF WILDLIFE MORTALITY BY ANIMAL-VEHICLE-COLLISIONS (AVCS). WE MONITORED THE PATTERNS AND FREQUENCY OF AVCS ON TWO SECTIONS OF A MAJOR HIGHWAY IN NORTHERN TANZANIA AND COMPARED THESE PATTERNS TO THE KNOWLEDGE AND PERCEPTIONS OF DRIVERS WHO FREQUENTLY USE THE ROADS. WHILE ACTUAL FIELD SURVEY SHOWED THAT MORE BIRDS WERE KILLED BY AVCS, MAMMALS WERE PERCEIVED BY THE DRIVERS TO BE THE MOST COMMON AVC. DRIVERS WERE INDIFFERENT TO WHETHER AVCS WERE A MAJOR PROBLEM ON THE ROAD, AND 67\% STRONGLY FELT THAT AVCS WERE MAINLY ACCIDENTAL, EITHER DUE TO HIGH VEHICLE SPEED OR POOR VISIBILITY AT NIGHT. THERE WAS A NEGATIVE CORRELATION BETWEEN THE LIKELIHOOD OF A SPECIES BEING HIT BY VEHICLES AND ITS AVERAGE BODY MASS. ONLY 35\% OF DRIVERS SAID THEY HAD ATTENDED AN EDUCATIONAL PROGRAM RELATED TO THE IMPACT OF ROADS ON WILDLIFE. THIS STUDY HIGHLIGHTS A NEED FOR COLLABORATIVE EFFORTS BETWEEN THE WILDLIFE CONSERVATION AND ROAD DEPARTMENTS TO EDUCATE ROAD USERS ON THE IMPORTANCE OF DRIVING RESPONSIBLY AND EXERCISING DUE CARE FOR WILDLIFE AND HUMAN SAFETY. THIS SHOULD BE COUPLED WITH EFFECTIVE MITIGATION MEASURES TO REDUCE THE EXTENT OF AVCS."
94,"Darren","not vetted",NA,"not vetted",94,"TAKACS P;ABONYI A;BANO B;EROS T",2021,"EFFECT OF NONNATIVE SPECIES ON TAXONOMIC AND FUNCTIONAL DIVERSITY OF FISH COMMUNITIES IN DIFFERENT RIVER TYPES","BIODIVERSITY AND CONSERVATION","30","2511-2528","2511-2528","10.1007/s10531-021-02207-6","RECENT RESEARCHES SUGGEST THAT FUNCTIONAL DIVERSITY REPRESENTS THE RESPONSE OF COMMUNITIES TO ENVIRONMENTAL ALTERATIONS BETTER THAN TAXONOMIC DIVERSITY. HOWEVER, THERE IS SCARCE INFORMATION ABOUT HOW THE FUNCTIONAL DIVERSITY OF FRESHWATER FISHES IS AFFECTED BY HABITAT TYPE AND THE DOMINANCE OF NON-NATIVE SPECIES. TO ADDRESS THIS QUESTION, WE ANALYSED A LARGE DATABASE CONTAINING 15 MORPHO-FUNCTIONAL TRAITS OF 61 FISH SPECIES FROM THE PANNON BIOGEOGRAPHIC REGION (HUNGARY). BASED ON A FISH FAUNISTIC LIST AND RELATIVE ABUNDANCE OF TAXA, WE QUANTIFIED THE TAXONOMIC AND FUNCTIONAL DIVERSITY OF RIVERINE COMMUNITIES FOR > 700 SITES OF SIX HABITAT TYPES. WE ASKED HOW NON-NATIVE FISHES AFFECTED THE TAXONOMIC AND FUNCTIONAL DIVERSITY IN DIFFERENT RIVER TYPES AND AT THE LOCAL SCALE (I.E. AT THE SITE LEVEL), AND HOW THE DIVERSITY MEASURES OF NATIVE FAUNA ELEMENTS CHANGES ALONG THE INVASION GRADIENT. OUR RESULTS SHOWED THAT BOTH FUNCTIONAL AND TAXONOMIC RICHNESS INCREASES WITH HABITAT COMPLEXITY, FROM SMALL HEADWATER STREAMS TO LARGE RIVERS. THEREFORE TAXONOMIC DIVERSITY SERVED AS A GOOD PROXY FOR FUNCTIONAL DIVERSITY ALONG THE ENVIRONMENTAL GRADIENT OF RIVER TYPES. NON-NATIVES SHOWED CONSIDERABLE FUNCTIONAL DIVERSITY RELATIVE TO THEIR SPECIES NUMBER IN EACH HABITAT TYPE. DIVERSITY VALUES OF NATIVE FAUNA ELEMENTS INITIALLY INCREASED, AND THEN SHOWED A MAJOR DECREASE ALONG THE INVASION GRADIENT. RIVER TYPE-SPECIFIC EVALUATIONS HIGHLIGHTED THE IMPORTANCE OF CONSIDERING THE PROLIFERATION OF INVASIVE SPECIES BASED ON BOTH TAXONOMIC AND FUNCTIONAL DIVERSITY INDICES. WE ARGUE THAT TYPE-SPECIFIC ACTION PLANS ARE NEEDED IN CONSERVATION MANAGEMENT TO PRESERVE THE TAXONOMIC AND FUNCTIONAL DIVERSITY OF NATIVE FISHES IN HUNGARY, BUT ALSO ELSEWHERE."
95,"Darren","not vetted",NA,"not vetted",95,"CHAMBERS J;SMITH B;BAGGETT L",2022,"FIVEYEAR EFFECTS OF INTRODUCED MOUNTAIN GOATS AND RECREATION ON PLANT COMMUNITIES AND SPECIES OF CONSERVATION CONCERN IN AN ALPINE SKY ISLAND","AMERICAN MIDLAND NATURALIST","188","177-198","177-198",NA,"ALPINE ECOSYSTEMS IN THE ARID SOUTHWESTERN UNITED STATES ARE VULNERABLE TO CLIMATE CHANGE. MANY OF THESE ECOSYSTEMS ARE EXPERIENCING INCREASED RECREATIONAL USE AND INTRODUCTIONS OF NONINDIGENOUS UNGULATES. IN THE LA SAL MOUNTAINS OF SOUTHEASTERN UTAH, ALPINE PLANT COMMUNITIES SUPPORT AN ENDEMIC PLANT SPECIES, ERIGERON MANCUS, 11 PLANT AND TWO ANIMAL SPECIES OF CONSERVATION CONCERN, AND A UNITED STATES DEPARTMENT OF AGRICULTURE (USDA) FOREST SERVICE RESEARCH NATURAL AREA. NONINDIGENOUS MOUNTAIN GOATS (OREAMNOS AMERICANUS) WERE INTRODUCED BY THE UTAH DIVISION OF WILDLIFE RESOURCES (UDWR) IN 2013 AND 2014, AND RECREATIONAL USE HAS INCREASED IN THE INTERVENING PERIOD. TO EVALUATE POTENTIAL EFFECTS OF MOUNTAIN GOAT AND RECREATIONAL USE, VEGETATION MONITORING WAS INITIATED BY THE USDA FOREST SERVICE IN 2016. WE USED 5 Y MONITORING DATA (2016-2020) AND GENERALIZED LINEAR MIXED MODELS TO ANALYZE THE SEPARATE AND INTERACTING EFFECTS OF YEAR, RECREATIONAL USE, AND MOUNTAIN GOAT USE ON: (1) POPULATIONS OF PLANT SPECIES OF CONSERVATION CONCERN; (2) VASCULAR AND NONVASCULAR PLANT COVER; AND (3) GROUND COVER. OUR ANALYSES REVEALED DECREASES IN PROPORTIONAL FREQUENCY OF E. MANCUS AT THE END OF THE MONITORING. PROPORTIONAL COVER OF DOMINANT PLANT GROWTH FORMS, ESPECIALLY FORBS, DECLINED, WHILE PROPORTIONAL COVER OF LITTER AND INEFFECTIVE GROUND COVER (BARE SOIL AND PAVEMENT) INCREASED. RECREATIONAL OR GOAT USE WERE A FACTOR IN SEVERAL OF THE OBSERVED CHANGES, ALTHOUGH WEATHER AND CLIMATE LIKELY ALSO INFLUENCED THE RESULTS. MANAGEMENT COMPLEXITY ARISES BECAUSE OF THE DIFFERENT MISSIONS OF USDA FOREST SERVICE AND UDWR, BUT ADJUSTMENTS IN MOUNTAIN GOAT NUMBERS AND RECREATIONAL USE MAY BE NEEDED TO MAINTAIN ECOLOGICALLY RESILIENT ECOSYSTEMS. CONTINUED MONITORING CAN PROVIDE THE BASIS FOR ADAPTIVE MANAGEMENT."
