"STUDY_ID","REVIEWERS","INCLUDE","REVIEWERS","INCLUDE","STUDY_ID","AUTHORS","YEAR","TITLE","JOURNAL","VOLUME","LPAGES","UPAGES","DOI","ABSTRACT"
128,"noone","not vetted",NA,"not vetted",128,"WIEMAN A;BERENDZEN P",2018,"SPATIAL GENETIC VARIATION AND HABITAT ASSOCIATION OF RHINICHTHYS CATARACTAE THE LONGNOSE DACE IN THE DRIFTLESS AREA OF THE UPPER MISSISSIPPI RIVER BASIN","CONSERVATION GENETICS","19","1367-1378","1367-1378","10.1007/s10592-018-1106-3","THE DRIFTLESS AREA OF THE UPPER MISSISSIPPI RIVER DRAINAGE IS A UNIQUE GEOGRAPHIC REGION BECAUSE OF ITS COMPLEX GEOLOGICAL HISTORY AND THE INFLUENCE OF RECENT, INTENSIVE HUMAN ACTIVITIES. THE LONGNOSE DACE, RHINICHTHYS CATARACTAE, IS A RELATIVELY COMMON, SMALL FRESHWATER FISH THAT IS DISTRIBUTED IN SWIFT, COOL STREAMS WITHIN THE REGION. THE AIM OF THIS STUDY WAS TO DETERMINE THE SPATIAL GENETIC DIFFERENTIATION OF THE LONGNOSE DACE AND DEFINE THE BROAD SCALE ENVIRONMENTAL VARIABLES THAT SHAPE THE DISTRIBUTION OF THE SPECIES IN THE SOUTHWESTERN PORTION OF THE DRIFTLESS AREA. GENOTYPIC DATA FROM SEVEN MICROSATELLITE LOCI WERE ANALYZED FOR 276 INDIVIDUALS FROM 15 LOCALITIES REPRESENTING MAJOR DRAINAGES WITHIN THE REGION IN NORTHEAST IOWA. BROAD SCALE ENVIRONMENTAL VARIABLES INCLUDING HYDROLOGIC, SOIL, AND CLIMATIC FACTORS WERE EVALUATED TO CONSTRUCT AN ECOLOGICAL NICHE MODEL (ENM) TO PREDICT THE SUITABILITY OF HABITAT FOR THE SPECIES WITHIN THE REGION. RESULTS OF THE GENETIC ANALYSES REVEALED TWO DISTINCT, BUT SOMEWHAT ADMIXED GENETIC CLUSTERS OF LONGNOSE DACE IN IOWA. THE GENETIC DIFFERENTIATION BETWEEN LOCALITIES AND BETWEEN DRAINAGES WAS LOW TO MODERATE WITH SOME EVIDENCE OF ISOLATION BY DISTANCE. MOST OF THE VARIATION WAS OBSERVED BY DIFFERENCES BETWEEN INDIVIDUALS WITHIN LOCAL POPULATIONS. THE ENM GENERATED LARGELY REFLECTED THE KNOWN DISTRIBUTION OF THE SPECIES IN IOWA WITH A DECREASING PROBABILITY OF SUITABLE HABITAT FROM NORTHERN TO SOUTHERN DRAINAGES. GEOLOGIC FACTORS PLAYED A KEY ROLE IN THE MODEL. THE DISTRIBUTION AND POPULATION STRUCTURE OF THE LONGNOSE DACE IN THE NORTHEAST IOWA REVEALED THAT ISOLATION BY DISTANCE, HISTORICAL PROCESSES AND THE UNDERLYING GEOLOGY ARE PRIMARILY RESPONSIBLE FOR THE OBSERVED SPATIAL DISTRIBUTION OF GENETIC VARIATION."
130,"noone","not vetted",NA,"not vetted",130,"SANTIAGO-ALARCON D;MACGREGOR-FORS I;KUEHNERT K;SEGELBACHER G;SCHAEFER H",2016,"AVIAN HAEMOSPORIDIAN PARASITES IN AN URBAN FOREST AND THEIR RELATIONSHIP TO BIRD SIZE AND ABUNDANCE","URBAN ECOSYSTEMS","19","331-346","331-346","10.1007/s11252-015-0494-0","URBANIZATION HAS BEEN IDENTIFIED AS A THREAT TO BIODIVERSITY DUE TO LANDSCAPE MODIFICATIONS. STUDIES OF PARASITE ECOLOGY IN URBANIZED AREAS LAGGED BEHIND THOSE MADE ON MACRO ORGANISMS. HERE WE STUDIED INFECTION PREVALENCE OF HAEMOSPORIDIAN PARASITES IN AN AVIAN COMMUNITY OF AN URBAN FOREST FROM GERMANY, AND ITS RELATIONSHIP WITH BIRD ABUNDANCE AND BODY MASS. WE USED PCR TO AMPLIFY A FRAGMENT OF THE MTDNA CYT B GENE TO DETERMINE THE INFECTION STATUS OF BIRDS, AND BIRD POINT COUNTS TO DETERMINE BIRD RELATIVE ABUNDANCES. THE AVIFAUNA WAS DOMINATED BY TWO SMALL SIZED INSECTIVORE PASSERINES (PARUS MAJOR, CYANISTES CAERULEUS), REPRESENTING SIMILAR TO 40 \% OF THE TOTAL BIRD RECORDS. THE HIGHEST HAEMOSPORIDIAN PREVALENCE WAS RECORDED FOR TURDUS PHILOMELOS (100 \%) AND FOR FRINGILLA COELEBS (75 \%). BIRD ABUNDANCE AND BODY MASS WERE POSITIVELY ASSOCIATED WITH INFECTION STATUS FOR TWO HAEMOSPORIDIAN GENERA: PLASMODIUM AND LEUCOCYTOZOON. INFECTION RATE WAS LOWER IN JUVENILES COMPARED TO ADULT BIRDS. WE RECORDED A TOTAL OF 7 PLASMODIUM, 26 HAEMOPROTEUS, AND 10 LEUCOCYTOZOON LINEAGES. AVIAN MALARIA (P. RELICTUM) WAS DETECTED INFECTING 5 INDIVIDUALS OF P. MAJOR, THE MOST ABUNDANT SPECIES IN THE COMMUNITY. THESE RESULTS, TOGETHER WITH THOSE OF PREVIOUS STUDIES AT THE SAME SITE, SUGGEST THAT POTENTIALLY ANY OF THE GENETIC HAEMOSPORIDIAN LINEAGES DETECTED IN THIS URBAN FOREST CAN BE TRANSMITTED ACROSS NATIVE AND PET BIRD SPECIES, AND TO SPECIES OF CONSERVATION CONCERN HOUSED AT AVIARIES."
131,"noone","not vetted",NA,"not vetted",131,"DE O G;ARAUJO M;RANGEL T;ALAGADOR D;FELIZOLA D J",2012,"CONSERVING THE BRAZILIAN SEMIARID CAATINGA BIOME UNDER CLIMATE CHANGE","BIODIVERSITY AND CONSERVATION","21","2913-2926","2913-2926","10.1007/s10531-012-0346-7","THE CAATINGA IS A SEMIARID BIOME OF THE NORTHEAST OF BRAZIL WITH ONLY 1 \% OF ITS TERRITORY CURRENTLY CONSERVED. THE BIOME'S BIODIVERSITY IS HIGHLY THREATENED DUE TO EXPOSURE TO LAND CONVERSION FOR AGRICULTURAL AND CATTLE RANCH. CLIMATE FORECASTS PREDICT INCREASES IN ARIDITY, WHICH COULD POSE ADDITIONAL THREATS TO THE BIOME'S BIODIVERSITY. HERE, WE ASK IF THE REMNANTS OF NATURAL VEGETATION IN CAATINGA BIOME, WHERE ENDEMIC TERRESTRIAL VERTEBRATE SPECIES OCCUR, ARE LIKELY TO RETAIN MORE CLIMATIC SUITABILITY UNDER CLIMATE CHANGE SCENARIOS THAN OTHER LESS PRISTINE AREAS OF THE BIOME. IN ORDER TO ASSESS CHANGES IN CLIMATE SUITABILITY ACROSS INDIVIDUAL SPECIES RANGES, ENSEMBLE FORECASTING WAS USED BASED ON SEVEN BIOCLIMATIC ENVELOPE MODELS, THREE ATMOSPHERE-OCEAN GENERAL CIRCULATION MODELS, AND TWO GREENHOUSE EMISSION GAS SCENARIOS FOR 2020, 2050, AND 2080. WE FOUND THAT MOST SPECIES WILL GAIN CLIMATIC SUITABILITY IN THE NATURAL VEGETATION REMNANTS OF THE CAATINGA. SUCH GAINS ARE EVEN GREATER THAN THE EXPECTED TO OCCUR WITHIN RANDOM SETS OF AREAS WITH SIZE SIMILAR TO THE NATURAL VEGETATION REMNANTS. OUR RESULTS SUGGEST THAT NATURAL VEGETATION REMNANTS WILL LIKELY PLAY A ROLE OF CLIMATE REFUGES FOR ENDEMIC VERTEBRATE SPECIES, SO EFFORTS SHOULD BE CONCENTRATED IN THESE REGIONS."
132,"noone","not vetted",NA,"not vetted",132,"LI X;ANDERSON C;WANG Y;LEI G",2021,"WATERBIRD DIVERSITY AND ABUNDANCE IN RESPONSE TO VARIATIONS IN CLIMATE IN THE LIAOHE ESTUARY CHINA","ECOLOGICAL INDICATORS","132",NA,NA,"10.1016/j.ecolind.2021.108286","BIRDS ARE SENSITIVE TO ENVIRONMENTAL CHANGE AND THUS GOOD INDICATORS OF BIODIVERSITY AND ECOSYSTEM HEALTH. BECAUSE BIRDS FILL A VARIETY OF FUNCTIONAL ROLES, UNDERSTANDING THEIR DIVERSITY PATTERNS IS IMPORTANT TO INFORM AND SUPPORT CONSERVATION MANAGEMENT. THIS STUDY FOCUSED ON THE DIVERSITY AND ABUNDANCE OF WATERBIRDS OCCUPYING THE LIAOHE ESTUARY, AN INTERNATIONALLY IMPORTANT HABITAT, AND MIGRATORY STOPOVER IN NORTHEAST CHINA. ANALYZING DATA FROM 42 MONITORING STATIONS/TRANSECTS COLLECTED OVER TEN YEARS, WE DETERMINED THE SEASONAL ABUNDANCE AND DISTRIBUTION OF WATERBIRDS THROUGHOUT THE ESTUARY AND SURROUNDING LANDS AND LOOKED FOR ASSOCIATIONS WITH CLIMATIC DATA SHOWN TO INFLUENCE BIRD POPULATIONS. RESULTS SHOWED THAT ALTHOUGH GLOBAL POPULATIONS OF WATERBIRDS ARE DECREASING, BIRD ABUNDANCE, RICHNESS, AND ALPHA DIVERSITY INCREASED IN THE LIAOHE ESTUARY DURING OUR 10- YEAR STUDY. DISTINCT ANNUAL PATTERNS OF SPECIES DISTRIBUTION WERE DETECTED DURING SPRING AND AUTUMN WITH POPULATION LOWER IN SPRING THAN AUTUMN. ANALYSES WITH NON-METRIC MULTIDIMENSIONAL SCALING (NMS) SHOWED THAT SPRING POPULATIONS HAD A STRONG AND POSITIVE RELATIONSHIP TO TEMPERATURE VARIABLES INCLUDING SPRING MEAN TEMPERATURE AND CUMULATIVE TEMPERATURE DAYS. THERE WAS A CLEAR DISTRIBUTION OF WATERBIRD SPECIES ALONG THE AXIS OF THE SPRING TEMPERATURE RANGE AND PRECIPITATION. WHEREAS IN AUTUMN, WATERBIRD POPULATIONS HAD A STRONG AND NEGATIVE RELATIONSHIP TO PRECIPITATION VARIABLES INCLUDING ANNUAL PRECIPITATION, AUTUMN PRECIPITATION, AND AUTUMN MAXIMUM PRECIPITATION. THESE FINDINGS INDICATE THAT WATERBIRD DIVERSITY IN THIS REGION AND OTHERS MAY BE RESPONSIVE TO CLIMATE CHANGE, ESPECIALLY IN SPRING SEASON. WE DISCUSS THE RAMIFICATIONS OF THESE SHIFTS IN TERMS OF FUTURE UTILIZATION OF THE ESTUARY BY WATERBIRDS IN THE REGION. WE PROJECT THAT AS TEMPERATURES CONTINUE TO WARM AND PRECIPITATION DECREASES, THERE MAY BE INCREASING MIGRATORY STOPOVER AND BREEDING IN THE LIAOHE ESTUARY AND THUS POPULATIONS MAY CONTINUE TO INCREASE IN THE FUTURE."
133,"noone","not vetted",NA,"not vetted",133,"RIVERA-MILAN F;MADDEN H;VERDEL K",2021,"BRIDLED QUAILDOVE GEOTRYGON MYSTACEA POPULATION ASSESSMENT AFTER HURRICANES IRMA AND MARIA ST EUSTATIUS CARIBBEAN NETHERLANDS","BIRD CONSERVATION INTERNATIONAL","31","656-667","656-667","10.1017/S0959270920000647","STRUCTURAL VEGETATION DAMAGE AND FOOD LIMITATION ARE IMPORTANT EFFECTS OF MAJOR HURRICANES, PARTICULARLY FOR FRUIT/SEED-EATING, FOREST-DEPENDENT CARIBBEAN BIRDS WITH RESTRICTED DISTRIBUTIONS AND SMALL POPULATIONS, SUCH AS THE BRIDLED QUAIL-DOVE GEOTRYGON MYSTACEA. MOTIVATED BY THE LACK OF ABUNDANCE ESTIMATES, CORRECTED FOR DETECTION PROBABILITY, WE CONDUCTED DISTANCE-SAMPLING SURVEYS INSIDE AND OUTSIDE THE QUILL NATIONAL PARK EACH MAY IN 2016-2019. DETECTION MODE WAS THE MOST IMPORTANT COVARIATE, WITH OTHERS RECEIVING NO SUPPORT FROM THE DATA. DETECTABILITY OF AVAILABLE SINGLE INDIVIDUALS AND CLUSTERS OF INDIVIDUALS WITHIN 60 M OF TRANSECT CENTRELINES AVERAGED 0.957 +/- 0.114 STANDARD ERROR FOR AUDIO DETECTIONS, 0.434 +/- 0.052 FOR VISUAL DETECTIONS, AND 0.693 +/- 0.064 FOR DETECTION MODES COMBINED. AVAILABILITY AVERAGED 0.475 +/- 0.138 AND THE PRODUCT OF DETECTABILITY AND AVAILABILITY AVERAGED 0.329 +/- 0.098. DENSITY AVERAGED 1.459 +/ - 0.277 INDIVIDUALS HA(-1) AND POPULATION SIZE AVERAGED 642 +/- 122 INDIVIDUALS IN 440 HA. DENSITY DID NOT DIFFER ALONG AND AWAY FROM FOREST TRAILS, BUT WAS HIGHER INSIDE THAN OUTSIDE THE PARK AND AT ELEVATIONS WITHIN 201-400 M THAN 100-200 M AND 401-600 M. DENSITY DECLINED BY 76\% AFTER HURRICANES IRMA AND MARIA IN 2017. WE SUGGEST THAT MAJOR HURRICANES TOGETHER WITH FREE-RANGING LIVESTOCK OVERGRAZING DEGRADED FORAGING HABITATS, LIMITED FOOD SUPPLY, AND CAUSED A POPULATION BOTTLENECK. OUR METHODOLOGY CAN BE IMPLEMENTED ACROSS THE DISTRIBUTION RANGE TO ASSESS POPULATION STATUS AND TRENDS AND EVALUATE THE RESULT OF MANAGEMENT ACTIONS AT KEY CONSERVATION SITES. BRIDLED QUAIL-DOVE POPULATIONS PROBABLY WERE DECLINING ON MOST ISLANDS BEFORE THE 2017 HURRICANES AND POPULATION STATUS WARRANTS REVISION."
134,"noone","not vetted",NA,"not vetted",134,"LURIA-MANZANO R;AGUILAR-LOPEZ J;CANSECO-MARQUEZ L;GUTIERREZ-MAYEN M",2014,"GEOGRAPHIC DISTRIBUTION OF ANOTHECA SPINOSA ANURA HYLIDAE IN MEXICO NEW RECORD FOR THE AMPHIBIAN FAUNA OF PUEBLA","REVISTA MEXICANA DE BIODIVERSIDAD","85","1285-1288","1285-1288","10.7550/rmb.47475","BASED ON FIELD WORK AT DIFFERENT LOCALITIES, WE PROVIDE NEW DATA ON THE GEOGRAPHIC DISTRIBUTION OF THE ARBOREAL FROG ANOTHECA SPINOSA IN MEXICO, WHICH FILL GAPS IN THE PREVIOUSLY KNOWN DISTRIBUTION. THE DISCOVERY OF THIS SPECIES IN SOUTHEASTERN PUEBLA REPRESENTS THE FIRST RECORD FOR THE STATE. THE DISTRIBUTION OF THIS FROG IN MEXICO IS MORE EXTENSIVE AND CONTINUOUS THAN PREVIOUSLY KNOWN."
135,"noone","not vetted",NA,"not vetted",135,"POLAINA E;GONZALEZ-SUAREZ M;REVILLA E",2019,"THE LEGACY OF PAST HUMAN LAND USE IN CURRENT PATTERNS OF MAMMAL DISTRIBUTION","ECOGRAPHY","42","1623-1635","1623-1635","10.1111/ecog.04406","MULTIPLE ENVIRONMENTAL FACTORS ARE KNOWN TO SHAPE SPECIES DISTRIBUTIONS AT THE GLOBAL SCALE, INCLUDING CLIMATE AND TOPOGRAPHY, BUT UNDERSTANDING CURRENT EXTENTS OF OCCURRENCE AND BIODIVERSITY PATTERNS REQUIRES CONSIDERING ANTHROPOGENIC FACTORS AS WELL. NUMEROUS STUDIES HAVE EXPLORED THE RELATIONSHIP BETWEEN CONTEMPORARY HUMAN ACTIVITIES AND DIFFERENT BIODIVERSITY METRICS, BUT THE INFLUENCE OF PAST ACTIVITIES, SUCH AS LAND-USE, REMAINS POORLY UNDERSTOOD DESPITE BEING ONE OF THE OLDEST HUMAN IMPACTS. HERE WE EVALUATE THE ROLE OF PAST LAND-USE MODIFICATIONS IN THE CURRENT DISTRIBUTION AND CONSERVATION STATUS OF MAMMALS WORLDWIDE USING SPATIAL DATA CHARACTERIZING HUMAN LAND USE FROM CA BC 6000 TO CA AD 2000. FIRST, WE APPLIED A CLUSTERING METHOD THAT REVEALED THREE GENERALIZED PAST HUMAN LAND-USE TRAJECTORIES THAT REPRESENT LOW-, RECENTLY- AND STEADILY-USED AREAS WIDELY REPRESENTED ACROSS THE GLOBE. SECOND, WE FITTED BOOSTED REGRESSION TREES TO PREDICT TOTAL AND THREATENED MAMMALIAN RICHNESS, GLOBALLY AND WITHIN TRAJECTORY-CLUSTERS, TESTING THE ROLE OF ENVIRONMENTAL FACTORS AND MULTIPLE HUMAN LAND-USE METRICS REFLECTING: TOTAL USED AREA AT DIFFERENT TIME SPANS, RATES OF LAND-USE CHANGE, AND THE OCCURRENCE OF REMARKABLE LAND-USE SHIFTS. ENVIRONMENTAL FACTORS WERE IDENTIFIED AS THE MAIN CORRELATES OF CURRENT MAMMALIAN RICHNESS, BUT SEVERAL PROPOSED METRICS OF PAST LAND-USE WERE ALSO RELEVANT PREDICTORS. OVERALL, THESE RESULTS HIGHLIGHT THE LIKELY EXISTENCE OF A LAND-USE LEGACY IN SOME REGIONS OF THE WORLD THAT HAS INFLUENCED THE DISTRIBUTION OF EXTANT MAMMALS, PARTICULARLY OF THOSE CURRENTLY CLASSIFIED AS THREATENED. EVEN IF WE CANNOT CHANGE THAT LEGACY, OUR RESULTS SHOW THAT WE NEED TO ACCOUNT FOR PAST HUMAN IMPACTS TO UNDERSTAND PRESENT BIODIVERSITY PATTERNS AND, ARGUABLY, TO GUIDE FUTURE ACTIONS."
138,"noone","not vetted",NA,"not vetted",138,"YOUNG B;DUBOIS N;ROWLAND E",2015,"USING THE CLIMATE CHANGE VULNERABILITY INDEX TO INFORM ADAPTATION PLANNING LESSONS INNOVATIONS AND NEXT STEPS","WILDLIFE SOCIETY BULLETIN","39","174-181","174-181","10.1002/wsb.478","NEW TOOLS AND APPROACHES ARE BECOMING AVAILABLE FOR WILDLIFE CONSERVATION MANAGERS TO HELP SUPPORT CLIMATE ADAPTATION ACTIVITIES, BUT FEW STUDIES HAVE DOCUMENTED HOW PRACTITIONERS HAVE APPLIED THESE TOOLS AND PERCEIVE THEIR UTILITY. WE SURVEYED THE LITERATURE AND USERS OF THE NATURESERVE CLIMATE CHANGE VULNERABILITY INDEX (CCVI), A TOOL THAT IS WIDELY USED IN NORTH AMERICA TO ASSESS SPECIES' VULNERABILITY TO CLIMATE CHANGE, TO CHARACTERIZE 1) HOW THE TOOL HAS BEEN USED; 2) THE OBJECTIVES ADDRESSED BY PROJECTS USING THE TOOL; 3) NOVEL APPROACHES THAT MIGHT BE USEFUL TO OTHER USERS; 4) HOW THE RESULTS CONTRIBUTED TO CLIMATE CHANGE ADAPTATION PLANNING; AND 5) NEEDED IMPROVEMENTS RECOGNIZED BY USERS OF THE TOOL. RESPONSES FROM 25 CCVI USERS, REPRESENTING STATE AGENCIES AND NATURAL HERITAGE PROGRAMS, CONSERVATION ORGANIZATIONS, AND UNIVERSITIES, COMBINED WITH PUBLISHED REPORTS FROM 20 CCVI ASSESSMENTS, INDICATED THAT THE CCVI HAS BEEN APPLIED TO LARGE NUMBERS OF SPECIES FROM DIVERSE TAXONOMIC GROUPS. RESULTS FROM THESE ASSESSMENTS HAVE BEEN USED TO COMMUNICATE ABOUT CLIMATE CHANGE VULNERABILITY, SELECT SPECIES TO BE PRIORITIZED FOR MANAGEMENT, INFORM MANAGEMENT DECISIONS, IDENTIFY MONITORING NEEDS, AND INFORM LAND-ACQUISITION DECISIONS. USERS OF THE CCVI HAVE DEVELOPED NOVEL WAYS TO ADDRESS UNCERTAINTY IN CLIMATE AND SPECIES NATURAL-HISTORY DATA, INVOLVE STAKEHOLDERS, EVALUATE MIGRATORY SPECIES, ADDRESS SPECIFIC MANAGEMENT QUESTIONS, AND COMBINE OUTPUTS WITH THE RESULTS OF PARALLEL SPATIAL ANALYSES. TO ADDRESS USER NEEDS, FUTURE ITERATIONS OF THE TOOL SHOULD ADDRESS CLIMATE EXPOSURE IN THE FULL LIFE CYCLE OF MIGRATORY SPECIES; BETTER EXAMINE SPECIES DEPENDENT ON SPECIFIC VEGETATION MICROHABITATS; AND IMPROVE TREATMENT OF THE EFFECTS OF CLIMATE ON DISEASES, PARASITES, AND NATURAL ENEMIES. (C) 2015 THE AUTHORS. THE WILDLIFE SOCIETY BULLETIN PUBLISHED BY THE WILDLIFE SOCIETY."
140,"noone","not vetted",NA,"not vetted",140,"GIMENEZ G V;VERDU J;GOMEZ-CIFUENTES A;VAZ-DE-MELLO F;ZURITA G",2018,"INFLUENCE OF LAND USE ON THE TROPHIC NICHE OVERLAP OF DUNG BEETLES IN THE SEMIDECIDUOUS ATLANTIC FOREST OF ARGENTINA","INSECT CONSERVATION AND DIVERSITY","11","554-564","554-564","10.1111/icad.12299","THE DEGRADATION AND REPLACEMENT OF NATURAL ECOSYSTEMS AFFECT SPECIES ABUNDANCE, DIVERSITY AND INTERSPECIFIC INTERACTION THROUGH THE MODIFICATION OF RESOURCE AVAILABILITY AND ENVIRONMENTAL CONDITIONS. LAND USES PRESERVING THE FOREST CANOPY SHOW HIGHER SPECIES RICHNESS AND SIMILARITY TO THE NATIVE FOREST. IN THIS STUDY, WE EXPLORED CHANGES IN THE TROPHIC NICHE OVERLAP OF DUNG BEETLES BETWEEN THE NATIVE FOREST AND DIFFERENT LAND USES IN THE SEMIDECIDUOUS ATLANTIC FOREST, UNDER THE HYPOTHESIS THAT TROPHIC NICHE OVERLAP INCREASES WITH SPECIES RICHNESS. WE SAMPLED DUNG BEETLES IN PROTECTED NATIVE FORESTS AND FOUR LAND USES (PINE PLANTATIONS, AGROFORESTRY PARKLANDS, SILVO-PASTORAL SYSTEMS AND OPEN PASTURES), USING SEVEN POTENTIAL FOOD SOURCES (MONKEY, FELINE, TAPIR AND DEER DUNG, DECOMPOSING FRUIT, DECOMPOSING FUNGI AND CARRION). THE SPECIES RICHNESS OF EACH HABITAT, THE TROPHIC NICHE OVERLAP AND THE RELATION BETWEEN BOTH MEASURES WERE ANALYSED. ALSO, WE EXPLORED SPECIES TROPHIC PREFERENCES IN EACH HABITAT TO EXPLAIN AND DISCUSS THE RESULTS OBTAINED IN TROPHIC NICHE OVERLAP MEASURES. AS EXPECTED, OUR RESULTS SHOWED A POSITIVE RELATION BETWEEN SPECIES RICHNESS AND TROPHIC NICHE OVERLAP. MOREOVER, THE ADDITION OF DIFFERENT RESOURCES IN OPEN HABITATS DID NOT INCREASE SPECIES RICHNESS, SUGGESTING THAT RESOURCE AVAILABILITY MAY NOT BE THE MAIN MECHANISM EXPLAINING THE EMPOVERISHED DUNG BEETLE COMMUNITY OBSERVED IN OPEN HABITATS. OTHER MECHANISMS, SUCH AS PHYSIOLOGICAL RESTRICTIONS, MAY PLAY A ROLE IN LIMITING THE USE OF THESE HABITATS. STUDIES ON THE MECHANISMS LEADING TO THE PATTERNS OF SPECIES ABUNDANCE AND DIVERSITY OBSERVED IN LAND USES ARE NECESSARY TO PROPOSE MANAGEMENT RECOMMENDATIONS THAT INCREASE THE SUSTAINABILITY OF OPEN HABITATS."
145,"noone","not vetted",NA,"not vetted",145,"BLACKHAM G;THOMAS A;WEBB E;CORLETT R",2013,"SEED RAIN INTO A DEGRADED TROPICAL PEATLAND IN CENTRAL KALIMANTAN INDONESIA","BIOLOGICAL CONSERVATION","167","215-223","215-223","10.1016/j.biocon.2013.08.015","FORESTED TROPICAL PEATLANDS IN SOUTHEAST ASIA ARE IMPORTANT AS GLOBAL CARBON STORES AND FOR BIODIVERSITY CONSERVATION YET ARE BEING RAPIDLY CONVERTED TO AGRICULTURE OR DEGRADED INTO FIRE-PRONE NON-FOREST VEGETATION. ALTHOUGH LARGE AREAS HAVE BEEN ABANDONED, THERE IS LITTLE EVIDENCE FOR THE SUBSEQUENT RECOVERY OF FOREST. AS PART OF A STUDY OF FOREST DEGRADATION AND RECOVERY, WE ASSESSED SEED RAIN INTO AN AREA OF NON-FOREST REGROWTH IN DEGRADED TROPICAL PEATLAND IN THE FORMER MEGA RICE PROJECT: AN ABANDONED ATTEMPT TO CONVERT 1 MILLION HECTARES OF TROPICAL PEATLAND FOR RICE PRODUCTION IN CENTRAL KALIMANTAN, INDONESIA. FIFTY SEED TRAPS WERE PLACED IN THE OPEN AND FIFTY UNDER TREES. SEEDS WERE COLLECTED EVERY 15 +/- 3 DAYS FOR 1 YEAR. SEED RAIN AND FOREIGN SEED RAIN (SPECIES DIFFERENT FROM THE TREE OVER THE TRAP) WAS HIGHER FOR TRAPS UNDER TREES (1127.8 SEEDS AND 465.0 SEEDS M(-2) Y(-1) RESPECTIVELY) THAN FOR TRAPS IN THE OPEN (95.2 SEEDS M(-2) Y(-1)). FOREIGN SEED RAIN CONSISTED LARGELY OF SPECIES THAT ALSO GROW IN MATURE FOREST, BUT WAS DOMINATED BY A FEW ABUNDANT WIND-DISPERSED SPECIES (PARTICULARLY FROM THE WOODY LIANA, UNCARIA ELLIPTICA, AND THE TREE, COMBRETOCARPUS ROTUNDATUS) AND THE MAJORITY OF ANIMAL-DISPERSED FOREIGN SEEDS WERE FOUND UNDER TREES. WHILE SEED RAIN BOTH IN THE OPEN AND UNDER TREES APPEARS SUFFICIENT FOR THE DEVELOPMENT OF WOODY PLANT COVER, DIVERSITY WILL BE LIMITED IN THE EARLY STAGES OF SUCCESSION. WE RECOMMEND ENRICHMENT PLANTING WITH SPECIES THAT WOULD HAVE BEEN PRESENT BEFORE FOREST DESTRUCTION BUT ARE NOT REPRESENTED IN THE CURRENT SEED RAIN. (C) 2013 ELSEVIER LTD. ALL RIGHTS RESERVED."
148,"noone","not vetted",NA,"not vetted",148,"IZDEBSKA J;ROLBIECKI L",2020,"THE BIODIVERSITY OF DEMODECID MITES ACARIFORMES PROSTIGMATA SPECIFIC PARASITES OF MAMMALS WITH A GLOBAL CHECKLIST AND A NEW FINDING FORDEMODEX SCIURINUS","DIVERSITY-BASEL","12",NA,NA,"10.3390/d12070261","DEMODECIDAE ARE THE MOST SPECIALIZED PARASITIC MITES OF MAMMALS; THEY TYPICALLY INHABIT THE SKIN, BUT THEY HAVE BEEN FOUND IN OTHER TISSUES AND ORGANS. THEY CAN CAUSE DEMODECOSIS (A DISEASE WHICH IS HAZARDOUS AND DIFFICULT TO CURE) IN HUMANS, DOMESTIC ANIMALS AND LIVESTOCK. THEY ARE PARASITES WITH HIGH HOST AND TOPICAL SPECIFICITY. THEY HAVE BEEN FOUND FOR MOST ORDERS OF MAMMALS, AND THEY ARE COMMON IN THE POPULATIONS OF NUMEROUS HOST SPECIES. THEREFORE, THEY NOT ONLY CONSTITUTE AN IMPORTANT SUBJECT OF VETERINARY AND MEDICAL STUDY, BUT ALSO COMPRISE AN EXCELLENT MODEL FOR FAUNISTIC AND PARASITOLOGICAL ANALYSES CONCERNING DIFFERENT ASPECTS OF FUNCTIONING AND EVOLUTION OF THE HOST-PARASITE RELATIONSHIP. THE CURRENT LEVEL OR KNOWLEDGE OF DEMODECID MITES IS IRREGULAR AND FRAGMENTARY, AND NUMEROUS QUESTIONS REQUIRE ELABORATION AND ORDERING, FROM THE TAXONOMIC DIVERSITY TO GEOGRAPHIC DISTRIBUTION AND RELATIONS WITH HOSTS. SUCH DATA MAY BE OF USE I.A. FOR THE DEVELOPMENT OF MORE EFFICIENT AND RELIABLE DIAGNOSTIC METHODS, AS WELL AS UNDERSTANDING THE ETIOLOGY AND PATHOGENESIS MECHANISMS OF DEMODECOSIS, CURRENTLY A CONTENTIOUS ISSUE. THE PRESENT PAPER LISTS ALL FORMALLY-DESCRIBED VALID SPECIES OF DEMODECID MITES, TOGETHER WITH OTHER FUNCTIONING SPECIFIC NAMES, VERIFIED AND WITH COMMENTS ON THEIR STATUS. THIS IS SIGNIFICANT FOR CORRECT SPECIES IDENTIFICATION AND DEMODECOSIS DIAGNOSTICS. THE LIST HAS BEEN DRAWN UP ON THE BASIS OF DATA ACQUIRED IN THE PERIOD 1842-2020. IT CONTAINS 122 VALID SPECIES OF PARASITE, INCLUDING THEIR HOSTS AND GEOGRAPHIC DISTRIBUTION, DATA ON PARASITISM, AS WELL AS ONLY THE SECOND RECORD OFDEMODEXSCIURINUSIN EURASIAN RED SQUIRRELSCIURUS VULGARISIN OVER 100 YEARS SINCE ITS INITIAL DISCOVERY."
